Synthetic_ID,Department,Years_of_Experience,Overtime_Hours,Absenteeism_Days,Patient_Load,Workdays_per_Month,Previous_Satisfaction_Rating,Overtime_Ratio,Workload_Intensity,Shift_Duration_Hours,Primary_Shift_Type,Scheduling_Assignments,Weekend_Work_Frequency,Consecutive_Assignments,Consecutive_Work_Days,Consecutive_Days_Off,Skill_Diversity,Contract_Flexibility,INRC_Shift_Pattern,INRC_Expected_Hours,Satisfaction_Score,Workload_Complexity,Scheduling_Stress_Index,Work_Life_Balance_Score,Skill_Utilization,Shift_Pattern_Consistency,Duration_Alignment,Scheduling_Harmony_Score
SYNTH_00493,ICU,14,5,4,8,15,3.2,0.6249999218750099,0.5,8,Early,0,0,3,3,0,2.0,HalfTime,Early,8,2.48,0.0,0.3785713973214325,0.0,200.0,1,1,0.6553571506696418
SYNTH_00494,ER,2,13,2,17,20,1.77,1.6249997968750256,0.6666666666666666,8,Early,0,0,0,0,2,1.0,HalfTime,Day,8,4.73,0.0,0.6499999187500103,2.0,100.0,0,1,0.8375000203124974
SYNTH_00495,Pediatrics,18,4,1,23,25,1.41,0.3333333055555579,0.8333333333333334,12,Late,0,0,0,0,3,2.0,PartTime,Day,8,4.31,0.0,0.13333332222222316,3.0,200.0,0,0,0.9666666694444442
SYNTH_00496,Pediatrics,7,15,2,6,25,4.64,1.4999998500000151,0.8333333333333334,10,Day,0,0,0,0,3,1.0,HalfTime,Day,8,3.79,0.0,0.5999999400000061,3.0,100.0,1,0,1.1000000149999984
SYNTH_00497,General Medicine,6,14,3,18,21,4.28,1.166666569444453,0.7,12,Late,0,0,5,5,0,2.0,PartTime,Night,12,3.86,0.0,0.6809523420634954,0.0,200.0,0,1,0.3297619144841262
SYNTH_00498,ER,14,14,1,8,25,4.04,1.166666569444453,0.8333333333333334,12,Late,0,0,3,5,0,1.0,FullTime,Late,8,2.85,0.0,0.6809523420634954,0.0,100.0,1,0,0.3297619144841262
SYNTH_00499,General Medicine,8,3,0,20,25,1.2,0.2499999791666684,0.8333333333333334,12,Late,0,0,4,4,0,1.0,FullTime,Night,12,4.68,0.0,0.2714285630952388,0.0,100.0,0,1,0.43214285922619033
SYNTH_00500,Pediatrics,2,7,0,24,16,4.37,0.8749998906250137,0.5333333333333333,8,Early,0,0,1,5,0,1.0,FullTime,Day,8,3.78,0.0,0.5642856705357198,0.0,100.0,0,1,0.35892858236607006
SYNTH_00501,ER,17,15,4,18,22,2.75,1.249999895833342,0.7333333333333333,12,Late,0,0,0,0,2,1.0,FullTime,Day,8,3.92,0.0,0.4999999583333368,2.0,100.0,0,0,0.6250000104166658
SYNTH_00502,ER,5,15,4,19,28,2.37,1.8749997656250292,0.9333333333333332,8,Early,0,0,0,0,2,0.0,0,Day,8,4.45,0.0,0.7499999062500118,2.0,0.0,0,1,0.812500023437497
SYNTH_00503,General Medicine,14,3,3,7,20,3.19,0.3749999531250059,0.6666666666666666,8,Early,0,0,0,0,5,2.0,HalfTime,Day,8,2.1,0.0,0.14999998125000236,5.0,200.0,0,1,1.7125000046874994
SYNTH_00504,Pediatrics,3,12,0,12,28,1.37,1.4999998125000236,0.9333333333333332,8,Early,0,0,2,4,0,2.0,HalfTime,Day,8,4.23,0.0,0.7714284964285808,0.0,200.0,0,1,0.3071428758928548
SYNTH_00505,ER,5,12,0,20,18,4.03,1.199999880000012,0.6,10,Day,0,0,0,0,2,1.0,20Percent,Day,8,1.78,0.0,0.47999995200000484,2.0,100.0,1,0,0.8800000119999988
SYNTH_00506,General Medicine,16,1,0,14,19,3.33,0.1249999843750019,0.6333333333333333,8,Early,0,0,0,0,2,2.0,PartTime,Day,8,2.38,0.0,0.04999999375000076,2.0,200.0,0,1,0.9875000015624998
SYNTH_00507,Pediatrics,18,2,0,8,22,1.75,0.2499999687500039,0.7333333333333333,8,Early,0,0,0,0,2,1.0,20Percent,Day,8,2.34,0.0,0.09999998750000157,2.0,100.0,0,1,0.9750000031249996
SYNTH_00508,General Medicine,17,7,2,22,28,1.75,0.699999930000007,0.9333333333333332,10,Day,0,0,0,0,2,1.0,FullTime,Day,8,4.91,0.0,0.2799999720000028,2.0,100.0,1,0,0.9300000069999993
SYNTH_00509,ICU,11,14,1,6,17,1.74,1.7499997812500274,0.5666666666666667,8,Early,0,0,0,0,3,1.0,FullTime,Day,8,4.43,0.0,0.699999912500011,3.0,100.0,0,1,1.0750000218749973
SYNTH_00510,ER,17,10,1,21,17,1.23,0.8333332638888947,0.5666666666666667,12,Late,0,0,0,0,3,1.0,PartTime,Day,8,3.8,0.0,0.3333333055555579,3.0,100.0,0,0,0.9166666736111105
SYNTH_00511,ICU,16,8,3,17,28,3.35,0.6666666111111158,0.9333333333333332,12,Late,0,0,5,7,0,2.0,PartTime,Night,12,3.91,0.0,0.5666666444444464,0.0,200.0,0,1,0.3583333388888884
SYNTH_00512,Pediatrics,2,6,2,8,29,4.36,0.7499999062500118,0.9666666666666668,8,Early,0,0,2,2,0,2.0,FullTime,Day,8,3.25,0.0,0.3857142482142904,0.0,200.0,0,1,0.4035714379464274
SYNTH_00513,ICU,4,12,0,15,28,1.07,1.199999880000012,0.9333333333333332,10,Day,0,0,0,0,7,1.0,HalfTime,Day,8,4.79,0.0,0.47999995200000484,7.0,100.0,1,0,2.1300000119999987
SYNTH_00514,ICU,7,1,0,11,25,1.2,0.0833333263888894,0.8333333333333334,12,Late,0,0,2,4,0,0.0,0,Day,8,2.99,0.0,0.20476190198412716,0.0,0.0,0,0,0.19880952450396822
SYNTH_00515,Pediatrics,2,7,4,16,18,3.29,0.699999930000007,0.6,10,Day,0,0,3,3,0,1.0,FullTime,Day,8,2.52,0.0,0.4085714005714314,0.0,100.0,1,0,0.39785714985714216
SYNTH_00516,General Medicine,6,6,4,14,15,4.28,0.599999940000006,0.5,10,Day,0,0,4,4,0,2.0,FullTime,Night,12,1.65,0.0,0.4114285474285738,0.0,200.0,0,0,0.14714286314285654
SYNTH_00517,ICU,17,11,3,11,23,2.31,0.9166665902777842,0.7666666666666667,12,Late,0,0,0,0,2,0.0,0,Day,8,4.14,0.0,0.3666666361111137,2.0,0.0,0,0,0.6583333409722216
SYNTH_00518,General Medicine,7,18,0,17,22,2.4,1.7999998200000182,0.7333333333333333,10,Day,0,0,5,5,0,1.0,PartTime,Late,8,3.94,0.0,0.9342856422857216,0.0,100.0,0,0,0.01642858942856959
SYNTH_00519,ICU,5,6,3,11,22,3.39,0.4999999583333368,0.7333333333333333,12,Late,0,0,0,0,5,0.0,0,Day,8,2.54,0.0,0.19999998333333474,5.0,0.0,0,0,1.4500000041666663
SYNTH_00520,General Medicine,5,9,2,21,28,2.1,0.8999999100000091,0.9333333333333332,10,Day,0,0,2,2,0,1.0,20Percent,Late,8,1.1,0.0,0.44571424971428936,0.0,100.0,0,0,0.13857143757142765
SYNTH_00521,Pediatrics,16,15,1,14,24,1.11,1.249999895833342,0.8,12,Late,0,0,0,0,3,1.0,20Percent,Day,8,4.36,0.0,0.4999999583333368,3.0,100.0,0,0,0.8750000104166658
SYNTH_00522,ICU,19,2,0,14,20,3.94,0.2499999687500039,0.6666666666666666,8,Early,0,0,0,0,2,1.0,PartTime,Day,8,1.05,0.0,0.09999998750000157,2.0,100.0,0,1,0.9750000031249996
SYNTH_00523,Pediatrics,9,9,2,8,21,3.5,0.7499999375000053,0.7,12,Late,0,0,0,0,7,2.0,20Percent,Day,8,3.81,0.0,0.29999997500000214,7.0,200.0,0,0,1.9250000062499995
SYNTH_00524,ICU,5,5,0,24,20,3.32,0.4166666319444473,0.6666666666666666,12,Late,0,0,0,0,4,2.0,PartTime,Day,8,4.88,0.0,0.16666665277777892,4.0,200.0,0,0,1.2083333368055553
SYNTH_00525,Pediatrics,8,17,4,8,23,3.97,1.416666548611121,0.7666666666666667,12,Late,0,0,0,0,3,1.0,HalfTime,Day,8,2.75,0.0,0.5666666194444484,3.0,100.0,0,0,0.8583333451388879
SYNTH_00526,Pediatrics,9,17,3,11,17,3.7,1.416666548611121,0.5666666666666667,12,Late,0,0,0,0,2,1.0,PartTime,Day,8,1.94,0.0,0.5666666194444484,2.0,100.0,0,0,0.6083333451388879
SYNTH_00527,ICU,5,4,4,5,28,1.82,0.399999960000004,0.9333333333333332,10,Day,0,0,3,3,0,0.0,0,Day,8,3.82,0.0,0.28857141257143015,0.0,0.0,1,0,0.4278571468571425
SYNTH_00528,ICU,10,6,1,16,17,2.41,0.7499999062500118,0.5666666666666667,8,Early,0,0,0,0,2,2.0,FullTime,Day,8,4.27,0.0,0.2999999625000047,2.0,200.0,0,1,0.9250000093749988
SYNTH_00529,ICU,2,1,4,17,17,1.5,0.0833333263888894,0.5666666666666667,12,Late,0,0,2,2,0,1.0,HalfTime,Night,12,3.19,0.0,0.11904761626984146,0.0,100.0,0,1,0.4702380959325396
SYNTH_00530,ER,9,10,0,14,24,1.52,0.99999990000001,0.8,10,Day,0,0,0,0,2,1.0,PartTime,Day,8,4.87,0.0,0.39999996000000404,2.0,100.0,1,0,0.900000009999999
SYNTH_00531,General Medicine,11,12,4,19,17,3.7,1.4999998125000236,0.5666666666666667,8,Early,0,0,0,0,2,2.0,PartTime,Day,8,1.21,0.0,0.5999999250000094,2.0,200.0,0,1,0.8500000187499976
SYNTH_00532,ER,4,4,0,17,23,4.43,0.4999999375000079,0.7666666666666667,8,Early,0,0,0,0,2,0.0,0,Day,8,3.02,0.0,0.19999997500000316,2.0,0.0,0,1,0.9500000062499991
SYNTH_00533,ER,2,5,1,13,26,4.85,0.6249999218750099,0.8666666666666667,8,Early,0,0,2,4,0,1.0,PartTime,Day,8,3.87,0.0,0.42142854017857534,0.0,100.0,0,1,0.39464286495535617
SYNTH_00534,Pediatrics,6,13,4,13,18,3.51,1.6249997968750256,0.6,8,Early,0,0,0,0,2,1.0,FullTime,Day,8,4.45,0.0,0.6499999187500103,2.0,100.0,0,1,0.8375000203124974
SYNTH_00535,ICU,14,11,3,19,27,1.74,0.9166665902777842,0.9,12,Late,0,0,0,0,2,0.0,0,Day,8,1.72,0.0,0.3666666361111137,2.0,0.0,0,0,0.6583333409722216
SYNTH_00536,General Medicine,1,3,3,14,21,1.42,0.2499999791666684,0.7,12,Late,0,0,4,4,0,0.0,0,Day,8,4.2,0.0,0.2714285630952388,0.0,0.0,0,0,0.1821428592261903
SYNTH_00537,Pediatrics,18,5,3,14,28,4.25,0.499999950000005,0.9333333333333332,10,Day,0,0,2,2,0,3.0,PartTime,Late,8,3.21,0.0,0.2857142657142877,0.0,300.0,0,0,0.17857143357142807
SYNTH_00538,ER,7,9,4,12,29,3.32,0.8999999100000091,0.9666666666666668,10,Day,0,0,1,4,0,2.0,FullTime,Early,8,2.59,0.0,0.531428535428575,0.0,200.0,0,0,0.11714286614285624
SYNTH_00539,ICU,1,17,4,20,23,3.47,1.6999998300000172,0.7666666666666667,10,Day,0,0,0,0,3,1.0,HalfTime,Day,8,1.53,0.0,0.679999932000007,3.0,100.0,1,0,1.0800000169999984
SYNTH_00540,Pediatrics,1,14,4,21,25,4.13,1.7499997812500274,0.8333333333333334,8,Early,0,0,0,0,3,1.0,PartTime,Day,8,4.46,0.0,0.699999912500011,3.0,100.0,0,1,1.0750000218749973
SYNTH_00541,ICU,1,7,0,9,26,3.81,0.8749998906250137,0.8666666666666667,8,Early,0,0,0,0,3,2.0,HalfTime,Day,8,1.63,0.0,0.3499999562500055,3.0,200.0,0,1,1.1625000109374986
SYNTH_00542,Pediatrics,4,8,1,8,21,4.34,0.6666666111111158,0.7,12,Late,0,0,0,0,3,1.0,HalfTime,Day,8,2.24,0.0,0.2666666444444463,3.0,100.0,0,0,0.9333333388888885
SYNTH_00543,ICU,4,4,3,22,23,1.22,0.4999999375000079,0.7666666666666667,8,Early,0,0,0,0,6,2.0,HalfTime,Day,8,2.16,0.0,0.19999997500000316,6.0,200.0,0,1,1.9500000062499991
SYNTH_00544,ER,18,9,0,23,26,3.99,1.1249998593750177,0.8666666666666667,8,Early,0,0,0,0,3,1.0,HalfTime,Day,8,4.49,0.0,0.44999994375000707,3.0,100.0,0,1,1.1375000140624982
SYNTH_00545,General Medicine,11,19,3,8,17,4.4,2.374999703125037,0.5666666666666667,8,Early,0,0,3,3,0,1.0,FullTime,Late,8,3.69,0.0,1.0785713098214433,0.0,100.0,0,1,0.25
SYNTH_00546,ER,1,5,0,11,29,2.14,0.499999950000005,0.9666666666666668,10,Day,0,0,1,5,0,2.0,PartTime,Night,12,4.19,0.0,0.41428569428571627,0.0,200.0,0,0,0.14642857642857093
SYNTH_00547,General Medicine,10,15,4,14,18,3.56,1.4999998500000151,0.6,10,Day,0,0,0,0,2,2.0,FullTime,Day,8,2.0,0.0,0.5999999400000061,2.0,200.0,1,0,0.8500000149999984
SYNTH_00548,ICU,9,2,3,22,28,2.26,0.1666666527777789,0.9333333333333332,12,Late,0,0,0,0,4,1.0,PartTime,Day,8,3.5,0.0,0.06666666111111157,4.0,100.0,0,0,1.2333333347222222
SYNTH_00549,Pediatrics,4,9,4,23,22,4.83,1.1249998593750177,0.7333333333333333,8,Early,0,0,0,0,2,1.0,20Percent,Day,8,3.29,0.0,0.44999994375000707,2.0,100.0,0,1,0.8875000140624982
SYNTH_00550,ER,6,10,3,8,20,1.13,1.2499998437500195,0.6666666666666666,8,Early,0,0,1,3,0,1.0,FullTime,Early,8,4.33,0.0,0.6285713660714364,0.0,100.0,1,1,0.5928571584821409
SYNTH_00551,General Medicine,16,10,2,14,19,3.32,0.8333332638888947,0.6333333333333333,12,Late,0,0,0,0,5,0.0,0,Day,8,4.62,0.0,0.3333333055555579,5.0,0.0,0,0,1.4166666736111106
SYNTH_00552,ER,2,16,0,5,27,1.67,1.9999997500000315,0.9,8,Early,0,0,0,0,4,1.0,PartTime,Day,8,1.05,0.0,0.7999999000000126,4.0,100.0,0,1,1.3000000249999968
SYNTH_00553,General Medicine,18,3,2,22,18,3.85,0.3749999531250059,0.6,8,Early,0,0,1,4,0,1.0,HalfTime,Night,12,3.7,0.0,0.32142855267857373,0.0,100.0,0,0,0.16964286183035657
SYNTH_00554,ER,10,3,0,9,22,1.7,0.299999970000003,0.7333333333333333,10,Day,0,0,3,3,0,0.0,0,Day,8,1.21,0.0,0.24857141657142978,0.0,0.0,1,0,0.4378571458571425
SYNTH_00555,General Medicine,17,16,1,19,15,1.94,1.3333332222222316,0.5,12,Late,0,0,0,0,5,2.0,HalfTime,Day,8,3.2,0.0,0.5333332888888926,5.0,200.0,0,0,1.366666677777777
SYNTH_00556,General Medicine,13,8,3,21,28,2.98,0.6666666111111158,0.9333333333333332,12,Late,0,0,0,0,2,1.0,PartTime,Day,8,2.15,0.0,0.2666666444444463,2.0,100.0,0,0,0.6833333388888885
SYNTH_00557,ICU,18,18,1,7,23,4.66,1.4999998750000103,0.7666666666666667,12,Late,0,0,0,0,2,0.0,0,Day,8,2.23,0.0,0.5999999500000042,2.0,0.0,0,0,0.6000000124999989
SYNTH_00558,General Medicine,13,4,1,16,15,1.85,0.3333333055555579,0.5,12,Late,0,0,0,0,3,2.0,PartTime,Day,8,2.41,0.0,0.13333332222222316,3.0,200.0,0,0,0.9666666694444442
SYNTH_00559,ICU,17,5,0,6,22,1.58,0.499999950000005,0.7333333333333333,10,Day,0,0,0,0,2,1.0,FullTime,Day,8,3.49,0.0,0.19999998000000202,2.0,100.0,1,0,0.9500000049999995
SYNTH_00560,General Medicine,5,2,2,5,18,4.04,0.199999980000002,0.6,10,Day,0,0,2,4,0,0.0,0,Night,12,2.34,0.0,0.2514285634285722,0.0,0.0,0,0,0.18714285914285694
SYNTH_00561,Pediatrics,11,0,4,21,23,3.0,0.0,0.7666666666666667,8,Early,0,0,0,0,4,1.0,20Percent,Day,8,3.93,0.0,0.0,4.0,100.0,0,1,1.5
SYNTH_00562,Pediatrics,7,19,0,20,28,4.65,2.374999703125037,0.9333333333333332,8,Early,0,0,0,0,3,0.0,0,Day,8,2.62,0.0,0.9499998812500149,3.0,0.0,0,1,1.0125000296874962
SYNTH_00563,Pediatrics,10,15,4,9,25,1.59,1.8749997656250292,0.8333333333333334,8,Early,0,0,3,3,0,0.0,0,Early,8,1.27,0.0,0.8785713348214403,0.0,0.0,1,1,0.5303571662946399
SYNTH_00564,General Medicine,17,10,1,19,19,3.58,1.2499998437500195,0.6333333333333333,8,Early,0,0,0,0,2,2.0,HalfTime,Day,8,4.14,0.0,0.4999999375000078,2.0,200.0,0,1,0.8750000156249981
SYNTH_00565,ICU,15,12,4,7,17,1.93,1.199999880000012,0.5666666666666667,10,Day,0,0,0,0,2,0.0,0,Day,8,2.14,0.0,0.47999995200000484,2.0,0.0,1,0,0.8800000119999988
SYNTH_00566,ICU,18,9,2,11,23,1.63,0.7499999375000053,0.7666666666666667,12,Late,0,0,0,0,2,0.0,0,Day,8,2.73,0.0,0.29999997500000214,2.0,0.0,0,0,0.6750000062499995
SYNTH_00567,General Medicine,19,2,0,15,25,3.73,0.199999980000002,0.8333333333333334,10,Day,0,0,2,5,0,2.0,FullTime,Early,8,3.74,0.0,0.29428570628571504,0.0,200.0,0,0,0.17642857342857124
SYNTH_00568,Pediatrics,2,8,2,14,28,3.37,0.9999998750000156,0.9333333333333332,8,Early,0,0,1,4,0,1.0,FullTime,Late,8,2.33,0.0,0.5714285214285777,0.0,100.0,0,1,0.3571428696428556
SYNTH_00569,Pediatrics,4,11,2,13,28,4.02,1.099999890000011,0.9333333333333332,10,Day,0,0,0,0,4,1.0,PartTime,Day,8,1.23,0.0,0.4399999560000044,4.0,100.0,1,0,1.3900000109999988
SYNTH_00570,ICU,3,13,0,18,23,2.24,1.083333243055563,0.7666666666666667,12,Late,0,0,2,2,0,0.0,0,Late,8,2.5,0.0,0.519047582936511,0.0,0.0,1,0,0.3702381042658722
SYNTH_00571,Pediatrics,7,0,2,17,18,2.79,0.0,0.6,12,Late,0,0,2,5,0,2.0,FullTime,Late,8,4.78,0.0,0.21428571428571427,0.0,200.0,1,0,0.4464285714285714
SYNTH_00572,ER,18,17,3,6,25,2.62,1.6999998300000172,0.8333333333333334,10,Day,0,0,0,0,2,0.0,0,Day,8,3.57,0.0,0.679999932000007,2.0,0.0,1,0,0.8300000169999983
SYNTH_00573,ICU,10,16,3,7,18,4.94,1.5999998400000162,0.6,10,Day,0,0,1,4,0,0.0,0,Late,8,3.69,0.0,0.8114285074285779,0.0,0.0,0,0,0.047142873142855535
SYNTH_00574,Pediatrics,7,8,3,11,26,2.17,0.7999999200000081,0.8666666666666667,10,Day,0,0,0,0,2,2.0,FullTime,Day,8,3.53,0.0,0.31999996800000324,2.0,200.0,1,0,0.9200000079999993
SYNTH_00575,ICU,8,8,4,22,22,2.18,0.9999998750000156,0.7333333333333333,8,Early,0,0,2,2,0,1.0,20Percent,Early,8,1.8,0.0,0.48571423571429195,0.0,100.0,1,1,0.628571441071427
SYNTH_00576,ER,6,9,2,7,16,2.42,0.8999999100000091,0.5333333333333333,10,Day,0,0,0,0,3,1.0,FullTime,Day,8,2.67,0.0,0.35999996400000367,3.0,100.0,1,0,1.160000008999999
SYNTH_00577,ICU,1,18,0,14,23,3.26,1.7999998200000182,0.7666666666666667,10,Day,0,0,0,0,2,1.0,HalfTime,Day,8,4.0,0.0,0.7199999280000073,2.0,100.0,1,0,0.8200000179999982
SYNTH_00578,ICU,4,14,0,11,27,2.01,1.399999860000014,0.9,10,Day,0,0,0,0,2,0.0,0,Day,8,1.41,0.0,0.5599999440000056,2.0,0.0,1,0,0.8600000139999986
SYNTH_00579,ICU,14,4,4,13,28,4.66,0.3333333055555579,0.9333333333333332,12,Late,0,0,0,0,4,0.0,0,Day,8,2.11,0.0,0.13333332222222316,4.0,0.0,0,0,1.2166666694444441
SYNTH_00580,ICU,17,14,0,21,20,2.06,1.166666569444453,0.6666666666666666,12,Late,0,0,0,0,4,0.0,0,Day,8,2.11,0.0,0.4666666277777812,4.0,0.0,0,0,1.1333333430555548
SYNTH_00581,ER,18,19,3,15,23,4.58,2.374999703125037,0.7666666666666667,8,Early,0,0,5,5,0,2.0,PartTime,Late,8,2.73,0.0,1.1642855955357292,0.0,200.0,0,1,0.25
SYNTH_00582,General Medicine,11,1,2,11,22,1.41,0.1249999843750019,0.7333333333333333,8,Early,0,0,2,2,0,2.0,HalfTime,Late,8,4.92,0.0,0.13571427946428646,0.0,200.0,0,1,0.4660714301339284
SYNTH_00583,ICU,14,12,0,18,29,3.63,0.9999999166666736,0.9666666666666668,12,Late,0,0,0,0,2,0.0,0,Day,8,1.27,0.0,0.3999999666666695,2.0,0.0,0,0,0.6500000083333326
SYNTH_00584,ICU,9,15,0,23,29,4.63,1.249999895833342,0.9666666666666668,12,Late,0,0,2,2,0,0.0,0,Late,8,3.07,0.0,0.5857142440476225,0.0,0.0,1,0,0.3535714389880944
SYNTH_00585,Pediatrics,15,14,1,8,21,1.67,1.166666569444453,0.7,12,Late,0,0,0,0,3,2.0,HalfTime,Day,8,1.72,0.0,0.4666666277777812,3.0,200.0,0,0,0.8833333430555548
SYNTH_00586,ICU,12,9,1,10,27,4.87,0.8999999100000091,0.9,10,Day,0,0,5,5,0,0.0,0,Night,12,4.88,0.0,0.574285678285718,0.0,0.0,0,0,0.10642858042857051
SYNTH_00587,Pediatrics,10,13,1,14,28,2.81,1.299999870000013,0.9333333333333332,10,Day,0,0,0,0,3,1.0,PartTime,Day,8,1.45,0.0,0.5199999480000053,3.0,100.0,1,0,1.1200000129999987
SYNTH_00588,General Medicine,19,9,2,11,15,4.78,0.7499999375000053,0.5,12,Late,0,0,2,2,0,1.0,PartTime,Day,8,2.61,0.0,0.3857142607142878,0.0,100.0,0,0,0.15357143482142804
SYNTH_00589,ER,19,13,3,17,28,3.71,1.299999870000013,0.9333333333333332,10,Day,0,0,0,0,4,0.0,0,Day,8,3.95,0.0,0.5199999480000053,4.0,0.0,1,0,1.3700000129999987
SYNTH_00590,ER,6,8,3,18,26,2.21,0.7999999200000081,0.8666666666666667,10,Day,0,0,0,0,2,1.0,FullTime,Day,8,3.82,0.0,0.31999996800000324,2.0,100.0,1,0,0.9200000079999993
SYNTH_00591,General Medicine,6,13,3,8,17,1.75,1.6249997968750256,0.5666666666666667,8,Early,0,0,1,3,0,0.0,0,Day,8,2.69,0.0,0.7785713473214388,0.0,0.0,0,1,0.3053571631696403
SYNTH_00592,ER,8,2,2,12,25,2.21,0.1666666527777789,0.8333333333333334,12,Late,0,0,0,0,2,1.0,HalfTime,Day,8,2.39,0.0,0.06666666111111157,2.0,100.0,0,0,0.7333333347222222
SYNTH_00593,General Medicine,1,19,2,9,28,1.37,1.5833332013889,0.9333333333333332,12,Late,0,0,0,0,3,1.0,PartTime,Day,8,2.59,0.0,0.63333328055556,3.0,100.0,0,0,0.84166667986111
SYNTH_00594,General Medicine,17,15,1,5,16,1.58,1.4999998500000151,0.5333333333333333,10,Day,0,0,0,0,3,1.0,HalfTime,Day,8,2.06,0.0,0.5999999400000061,3.0,100.0,1,0,1.1000000149999984
SYNTH_00595,General Medicine,17,1,0,8,19,1.42,0.0833333263888894,0.6333333333333333,12,Late,0,0,2,4,0,2.0,FullTime,Day,8,1.82,0.0,0.20476190198412716,0.0,200.0,0,0,0.19880952450396822
SYNTH_00596,ER,15,9,4,7,29,2.69,1.1249998593750177,0.9666666666666668,8,Early,0,0,3,3,0,0.0,0,Early,8,2.93,0.0,0.5785713723214356,0.0,0.0,1,1,0.6053571569196411
SYNTH_00597,Pediatrics,7,2,4,13,19,4.18,0.2499999687500039,0.6333333333333333,8,Early,0,0,0,0,2,2.0,FullTime,Day,8,2.07,0.0,0.09999998750000157,2.0,200.0,0,1,0.9750000031249996
SYNTH_00598,General Medicine,19,10,0,12,19,1.57,1.2499998437500195,0.6333333333333333,8,Early,0,0,4,4,0,1.0,PartTime,Night,12,2.15,0.0,0.6714285089285792,0.0,100.0,0,0,0.0821428727678552
SYNTH_00599,ICU,3,10,1,5,18,1.52,0.8333332638888947,0.6,12,Late,0,0,0,0,2,1.0,PartTime,Day,8,3.63,0.0,0.3333333055555579,2.0,100.0,0,0,0.6666666736111105
SYNTH_00600,ER,11,12,0,10,19,3.57,0.9999999166666736,0.6333333333333333,12,Late,0,0,0,0,3,1.0,HalfTime,Day,8,4.87,0.0,0.3999999666666695,3.0,100.0,0,0,0.9000000083333326
SYNTH_00601,General Medicine,19,6,0,13,17,1.79,0.4999999583333368,0.5666666666666667,12,Late,0,0,3,3,0,1.0,PartTime,Day,8,3.41,0.0,0.3285714119047633,0.0,100.0,0,0,0.16785714702380916
SYNTH_00602,General Medicine,9,16,4,11,26,1.39,1.3333332222222316,0.8666666666666667,12,Late,0,0,0,0,2,1.0,20Percent,Day,8,1.31,0.0,0.5333332888888926,2.0,100.0,0,0,0.6166666777777768
SYNTH_00603,ICU,10,1,1,8,15,1.67,0.0833333263888894,0.5,12,Late,0,0,2,2,0,2.0,20Percent,Early,8,1.3,0.0,0.11904761626984146,0.0,200.0,0,0,0.22023809593253962
SYNTH_00604,Pediatrics,2,11,2,17,19,4.69,1.3749998281250215,0.6333333333333333,8,Early,0,0,2,2,0,1.0,PartTime,Late,8,4.81,0.0,0.6357142169642944,0.0,100.0,0,1,0.3410714457589264
SYNTH_00605,Pediatrics,1,9,4,21,27,4.29,0.8999999100000091,0.9,10,Day,0,0,0,0,2,1.0,FullTime,Day,8,2.19,0.0,0.35999996400000367,2.0,100.0,1,0,0.9100000089999991
SYNTH_00606,Pediatrics,16,17,2,6,23,2.42,2.124999734375033,0.7666666666666667,8,Early,0,0,0,0,4,2.0,PartTime,Day,8,1.37,0.0,0.8499998937500133,4.0,200.0,0,1,1.2875000265624967
SYNTH_00607,General Medicine,18,10,1,9,27,3.62,0.8333332638888947,0.9,12,Late,0,0,2,5,0,1.0,PartTime,Night,12,3.4,0.0,0.5476190198412721,0.0,100.0,0,1,0.36309524503968194
SYNTH_00608,General Medicine,17,15,0,16,23,3.15,1.8749997656250292,0.7666666666666667,8,Early,0,0,0,0,2,2.0,PartTime,Day,8,3.49,0.0,0.7499999062500118,2.0,200.0,0,1,0.812500023437497
SYNTH_00609,General Medicine,6,16,3,12,18,3.71,1.3333332222222316,0.6,12,Late,0,0,4,4,0,1.0,FullTime,Night,12,3.59,0.0,0.704761860317464,0.0,100.0,0,1,0.323809534920634
SYNTH_00610,ER,14,18,3,10,17,3.73,1.4999998750000103,0.5666666666666667,12,Late,0,0,0,0,3,0.0,0,Day,8,2.07,0.0,0.5999999500000042,3.0,0.0,0,0,0.8500000124999989
SYNTH_00611,ICU,15,17,1,12,15,3.51,2.124999734375033,0.5,8,Early,0,0,0,0,3,0.0,0,Day,8,1.06,0.0,0.8499998937500133,3.0,0.0,0,1,1.0375000265624967
SYNTH_00612,General Medicine,14,2,3,22,16,2.06,0.1666666527777789,0.5333333333333333,12,Late,0,0,3,3,0,0.0,0,Late,8,4.86,0.0,0.19523808968254014,0.0,0.0,1,0,0.451190477579365
SYNTH_00613,ICU,3,15,2,7,22,1.16,1.4999998500000151,0.7333333333333333,10,Day,0,0,3,3,0,2.0,HalfTime,Late,8,2.0,0.0,0.7285713685714347,0.0,200.0,0,0,0.06785715785714133
SYNTH_00614,ICU,19,5,3,16,15,2.82,0.4166666319444473,0.5,12,Late,0,0,2,4,0,1.0,FullTime,Late,8,3.7,0.0,0.3380952242063503,0.0,100.0,1,0,0.4154761939484124
SYNTH_00615,Pediatrics,12,11,1,7,22,4.56,1.099999890000011,0.7333333333333333,10,Day,0,0,2,2,0,0.0,0,Early,8,3.83,0.0,0.5257142417142902,0.0,0.0,0,0,0.11857143957142746
